Capas,Neuronas por capa,Learning rate,Epochs,Momentum,Loss,accuracy
10,12,0.01,100,0.1,0.8278272151947021,0.6333333253860474
10,12,0.01,100,0.25,0.9473863244056702,0.6333333253860474
10,12,0.01,100,0.5,0.8348369598388672,0.7666666507720947
10,12,0.01,200,0.1,1.0939464569091797,0.30000001192092896
10,12,0.01,200,0.25,0.2926866412162781,0.8999999761581421
10,12,0.01,200,0.5,0.034125056117773056,1.0
10,12,0.01,300,0.1,0.2714279294013977,0.8999999761581421
10,12,0.01,300,0.25,0.3719957172870636,0.8333333134651184
10,12,0.01,300,0.5,0.04671304300427437,1.0
10,12,0.05,100,0.1,0.5610736012458801,0.8333333134651184
10,12,0.05,100,0.25,0.30277493596076965,0.9666666388511658
10,12,0.05,100,0.5,0.8710868954658508,0.6666666865348816
10,12,0.05,200,0.1,0.20870845019817352,1.0
10,12,0.05,200,0.25,0.2988399863243103,0.800000011920929
10,12,0.05,200,0.5,1.104547381401062,0.30000001192092896
10,12,0.05,300,0.1,0.055721934884786606,1.0
10,12,0.05,300,0.25,0.19433696568012238,0.8999999761581421
10,12,0.05,300,0.5,0.07919586449861526,0.9333333373069763
10,12,0.1,100,0.1,1.104783296585083,0.30000001192092896
10,12,0.1,100,0.25,0.4249938428401947,0.699999988079071
10,12,0.1,100,0.5,0.39490586519241333,0.7333333492279053
10,12,0.1,200,0.1,0.3037734627723694,0.7666666507720947
10,12,0.1,200,0.25,0.4538151025772095,0.699999988079071
10,12,0.1,200,0.5,0.46392837166786194,0.6333333253860474
10,12,0.1,300,0.1,0.29708653688430786,0.9333333373069763
10,12,0.1,300,0.25,0.4821474254131317,0.699999988079071
10,12,0.1,300,0.5,1.1032110452651978,0.30000001192092896
15,12,0.01,100,0.1,1.1018397808074951,0.30000001192092896
15,12,0.01,100,0.25,1.0919337272644043,0.30000001192092896
15,12,0.01,100,0.5,1.102112889289856,0.30000001192092896
15,12,0.01,200,0.1,1.1032787561416626,0.30000001192092896
15,12,0.01,200,0.25,1.1046638488769531,0.30000001192092896
15,12,0.01,200,0.5,0.4061785936355591,0.8333333134651184
15,12,0.01,300,0.1,1.0684735774993896,0.30000001192092896
15,12,0.01,300,0.25,0.668948769569397,0.6666666865348816
15,12,0.01,300,0.5,0.9592466354370117,0.30000001192092896
15,12,0.05,100,0.1,1.1004315614700317,0.30000001192092896
15,12,0.05,100,0.25,0.49697408080101013,0.6333333253860474
15,12,0.05,100,0.5,0.39402860403060913,0.8333333134651184
15,12,0.05,200,0.1,0.4543561041355133,0.7666666507720947
15,12,0.05,200,0.25,1.1000232696533203,0.30000001192092896
15,12,0.05,200,0.5,0.3682931363582611,0.8333333134651184
15,12,0.05,300,0.1,0.255668580532074,1.0
15,12,0.05,300,0.25,0.19015227258205414,0.8999999761581421
15,12,0.05,300,0.5,0.1292182356119156,0.9333333373069763
15,12,0.1,100,0.1,0.9560635685920715,0.5333333611488342
15,12,0.1,100,0.25,1.105072021484375,0.30000001192092896
15,12,0.1,100,0.5,1.103589653968811,0.30000001192092896
15,12,0.1,200,0.1,1.0973671674728394,0.30000001192092896
15,12,0.1,200,0.25,1.1047197580337524,0.30000001192092896
15,12,0.1,200,0.5,1.104586124420166,0.30000001192092896
15,12,0.1,300,0.1,0.46467843651771545,0.6333333253860474
15,12,0.1,300,0.25,0.46289196610450745,0.699999988079071
15,12,0.1,300,0.5,1.1050963401794434,0.30000001192092896
20,12,0.01,100,0.1,1.1034972667694092,0.30000001192092896
20,12,0.01,100,0.25,1.1027023792266846,0.30000001192092896
20,12,0.01,100,0.5,1.1037203073501587,0.30000001192092896
20,12,0.01,200,0.1,1.104634404182434,0.30000001192092896
20,12,0.01,200,0.25,1.1037718057632446,0.30000001192092896
20,12,0.01,200,0.5,1.1049460172653198,0.30000001192092896
20,12,0.01,300,0.1,0.8492023348808289,0.6333333253860474
20,12,0.01,300,0.25,1.1050078868865967,0.30000001192092896
20,12,0.01,300,0.5,1.043910264968872,0.30000001192092896
20,12,0.05,100,0.1,1.1049085855484009,0.30000001192092896
20,12,0.05,100,0.25,1.104954481124878,0.30000001192092896
20,12,0.05,100,0.5,1.104651689529419,0.30000001192092896
20,12,0.05,200,0.1,1.104973554611206,0.30000001192092896
20,12,0.05,200,0.25,0.46075788140296936,0.8999999761581421
20,12,0.05,200,0.5,1.1049271821975708,0.30000001192092896
20,12,0.05,300,0.1,1.1049789190292358,0.30000001192092896
20,12,0.05,300,0.25,0.7944784760475159,0.6333333253860474
20,12,0.05,300,0.5,1.1051788330078125,0.30000001192092896
20,12,0.1,100,0.1,1.105026364326477,0.30000001192092896
20,12,0.1,100,0.25,1.1056302785873413,0.30000001192092896
20,12,0.1,100,0.5,1.0464035272598267,0.36666667461395264
20,12,0.1,200,0.1,1.104806900024414,0.30000001192092896
20,12,0.1,200,0.25,1.1094634532928467,0.30000001192092896
20,12,0.1,200,0.5,1.1047039031982422,0.30000001192092896
20,12,0.1,300,0.1,1.1053235530853271,0.30000001192092896
20,12,0.1,300,0.25,1.1048485040664673,0.30000001192092896
20,12,0.1,300,0.5,1.105817198753357,0.30000001192092896
10,30,0.01,100,0.1,0.5101045966148376,0.6666666865348816
10,30,0.01,100,0.25,0.6169841289520264,0.6666666865348816
10,30,0.01,100,0.5,0.14589492976665497,0.9666666388511658
10,30,0.01,200,0.1,0.45626315474510193,0.6333333253860474
10,30,0.01,200,0.25,0.26340001821517944,0.8999999761581421
10,30,0.01,200,0.5,0.33167552947998047,0.8666666746139526
10,30,0.01,300,0.1,0.2633711099624634,0.8666666746139526
10,30,0.01,300,0.25,0.21143555641174316,0.8999999761581421
10,30,0.01,300,0.5,0.12025845795869827,0.9333333373069763
10,30,0.05,100,0.1,0.27287185192108154,1.0
10,30,0.05,100,0.25,0.34460246562957764,0.8333333134651184
10,30,0.05,100,0.5,0.17148947715759277,0.8999999761581421
10,30,0.05,200,0.1,0.22070994973182678,0.8999999761581421
10,30,0.05,200,0.25,0.06958457827568054,1.0
10,30,0.05,200,0.5,0.25526154041290283,1.0
10,30,0.05,300,0.1,0.0388675332069397,1.0
10,30,0.05,300,0.25,0.14631731808185577,0.8999999761581421
10,30,0.05,300,0.5,0.029971767216920853,1.0
10,30,0.1,100,0.1,0.5249449014663696,0.8333333134651184
10,30,0.1,100,0.25,0.44090545177459717,0.8999999761581421
10,30,0.1,100,0.5,1.0986690521240234,0.30000001192092896
10,30,0.1,200,0.1,0.3007846474647522,0.8666666746139526
10,30,0.1,200,0.25,1.0525158643722534,0.6666666865348816
10,30,0.1,200,0.5,0.4119982421398163,0.6666666865348816
10,30,0.1,300,0.1,0.41563698649406433,0.6666666865348816
10,30,0.1,300,0.25,0.459348201751709,0.6333333253860474
6,12,0.01,100,0.1,0.6407353281974792,0.699999988079071
6,12,0.01,100,0.25,0.24206161499023438,0.9333333373069763
6,12,0.01,100,0.5,0.45257094502449036,0.6333333253860474
6,12,0.01,200,0.1,0.08418422192335129,1.0
6,12,0.01,200,0.25,0.33075955510139465,0.8333333134651184
6,12,0.01,200,0.5,0.11704904586076736,0.9333333373069763
6,12,0.01,300,0.1,0.41680893301963806,0.7666666507720947
6,12,0.01,300,0.25,0.06707872450351715,0.9333333373069763
6,12,0.01,300,0.5,0.17538127303123474,0.8999999761581421
6,12,0.05,100,0.1,0.22589190304279327,0.9666666388511658
6,12,0.05,100,0.25,0.26322653889656067,0.9333333373069763
6,12,0.05,100,0.5,0.20964312553405762,1.0
6,12,0.05,200,0.1,0.2556518614292145,0.8666666746139526
6,12,0.05,200,0.25,0.09766688197851181,1.0
6,12,0.05,200,0.5,0.11003626883029938,0.9333333373069763
6,12,0.05,300,0.1,0.12054672837257385,0.9333333373069763
6,12,0.05,300,0.25,0.035702478140592575,1.0
6,12,0.05,300,0.5,0.09972728788852692,0.9333333373069763
6,12,0.1,100,0.1,0.32052043080329895,0.8333333134651184
6,12,0.1,100,0.25,0.47428303956985474,0.7333333492279053
6,12,0.1,100,0.5,0.25033822655677795,0.8666666746139526
6,12,0.1,200,0.1,0.2592006325721741,0.8666666746139526
6,12,0.1,200,0.25,0.4708753526210785,0.6333333253860474
6,12,0.1,200,0.5,0.464647114276886,0.6333333253860474
6,12,0.1,300,0.1,2.1021921634674072,0.36666667461395264
6,12,0.1,300,0.25,0.5493293404579163,0.6333333253860474
6,12,0.1,300,0.5,1.1053951978683472,0.30000001192092896
8,12,0.01,100,0.1,0.9464521408081055,0.6333333253860474
8,12,0.01,100,0.25,0.5957533717155457,0.6333333253860474
8,12,0.01,100,0.5,0.46532708406448364,0.7666666507720947
8,12,0.01,200,0.1,0.42032891511917114,0.800000011920929
8,12,0.01,200,0.25,0.6854601502418518,0.6333333253860474
8,12,0.01,200,0.5,0.25960060954093933,0.8999999761581421
8,12,0.01,300,0.1,0.18618279695510864,0.8999999761581421
8,12,0.01,300,0.25,0.10436923056840897,0.9666666388511658
8,12,0.01,300,0.5,0.1907220482826233,0.8999999761581421
8,12,0.05,100,0.1,0.31904247403144836,0.8999999761581421
8,12,0.05,100,0.25,0.15313516557216644,0.9333333373069763
8,12,0.05,100,0.5,0.46559762954711914,0.7333333492279053
8,12,0.05,200,0.1,0.1641942411661148,0.8999999761581421
8,12,0.05,200,0.25,0.08361999690532684,0.9666666388511658
8,12,0.05,200,0.5,0.10586591064929962,0.9333333373069763
8,12,0.05,300,0.1,0.5968689322471619,0.800000011920929
8,12,0.05,300,0.25,0.0451633483171463,1.0
8,12,0.05,300,0.5,0.0444609634578228,1.0
8,12,0.1,100,0.1,1.0056143999099731,0.36666667461395264
8,12,0.1,100,0.25,0.48863038420677185,0.6333333253860474
8,12,0.1,100,0.5,0.48616331815719604,0.699999988079071
8,12,0.1,200,0.1,0.20203155279159546,0.9333333373069763
8,12,0.1,200,0.25,0.323025643825531,0.8666666746139526
8,12,0.1,200,0.5,0.3112959861755371,0.8666666746139526
8,12,0.1,300,0.1,0.4191122055053711,0.699999988079071
8,12,0.1,300,0.25,1.1070950031280518,0.30000001192092896
8,12,0.1,300,0.5,1.1051533222198486,0.30000001192092896
10,12,0.01,100,0.1,1.0496665239334106,0.30000001192092896
10,12,0.01,100,0.25,0.5355477929115295,0.7333333492279053
10,12,0.01,100,0.5,1.0444004535675049,0.30000001192092896
10,12,0.01,200,0.1,0.5429992079734802,0.8666666746139526
10,12,0.01,200,0.25,0.566174328327179,0.6333333253860474
10,12,0.01,200,0.5,1.0882655382156372,0.20000000298023224
10,12,0.01,300,0.1,0.39619216322898865,1.0
10,12,0.01,300,0.25,0.4641130268573761,0.6333333253860474
10,12,0.01,300,0.5,0.47340720891952515,0.6333333253860474
10,12,0.05,100,0.1,0.4240869879722595,0.6666666865348816
10,12,0.05,100,0.25,0.3785882890224457,0.800000011920929
10,12,0.05,100,0.5,0.24498718976974487,1.0
10,12,0.05,200,0.1,0.24830295145511627,0.8999999761581421
10,12,0.05,200,0.25,0.18451647460460663,0.8999999761581421
10,12,0.05,200,0.5,0.36243191361427307,0.9333333373069763
10,12,0.05,300,0.1,0.06247057393193245,0.9666666388511658
10,12,0.05,300,0.25,0.23624520003795624,0.9333333373069763
10,12,0.05,300,0.5,0.29506486654281616,0.8999999761581421
10,12,0.1,100,0.1,0.42951494455337524,0.7333333492279053
10,12,0.1,100,0.25,0.4115604758262634,0.8999999761581421
10,12,0.1,100,0.5,0.29507389664649963,0.8999999761581421
10,12,0.1,200,0.1,2.32401180267334,0.30000001192092896
10,12,0.1,200,0.25,0.16335253417491913,0.9333333373069763
10,12,0.1,200,0.5,0.533410370349884,0.699999988079071
10,12,0.1,300,0.1,0.31616878509521484,0.8666666746139526
10,12,0.1,300,0.25,1.1053606271743774,0.30000001192092896
10,12,0.1,300,0.5,1.1067349910736084,0.30000001192092896
6,30,0.01,100,0.1,0.24424058198928833,1.0
6,30,0.01,100,0.25,0.11197172850370407,1.0
6,30,0.01,100,0.5,0.4512602686882019,0.800000011920929
6,30,0.01,200,0.1,0.08088843524456024,0.9666666388511658
6,30,0.01,200,0.25,0.2178131639957428,0.8999999761581421
6,30,0.01,200,0.5,0.028594650328159332,1.0
6,30,0.01,300,0.1,0.031789444386959076,1.0
6,30,0.01,300,0.25,0.17815262079238892,0.8999999761581421
6,30,0.01,300,0.5,0.04404600337147713,1.0
6,30,0.05,100,0.1,0.5986038446426392,0.6666666865348816
6,30,0.05,100,0.25,0.2210947573184967,0.9666666388511658
6,30,0.05,100,0.5,0.09583302587270737,1.0
6,30,0.05,200,0.1,0.19715362787246704,0.8999999761581421
6,30,0.05,200,0.25,0.2087254524230957,0.8999999761581421
6,30,0.05,200,0.5,0.044895730912685394,1.0
6,30,0.05,300,0.1,0.029002130031585693,1.0
6,30,0.05,300,0.25,0.09990467876195908,0.9333333373069763
6,30,0.05,300,0.5,0.10636471956968307,0.9333333373069763
6,30,0.1,100,0.1,0.42643916606903076,0.9666666388511658
6,30,0.1,100,0.25,0.8836091756820679,0.6666666865348816
6,30,0.1,100,0.5,0.3681448996067047,0.8666666746139526
6,30,0.1,200,0.1,0.06721846759319305,1.0
6,30,0.1,200,0.25,0.20335370302200317,0.8999999761581421
6,30,0.1,200,0.5,0.14571772515773773,0.9333333373069763
6,30,0.1,300,0.1,0.06564056128263474,0.9666666388511658
6,30,0.1,300,0.25,0.025563638657331467,1.0
6,30,0.1,300,0.5,0.5889879465103149,0.7666666507720947
8,30,0.01,100,0.1,0.6099072098731995,0.8666666746139526
8,30,0.01,100,0.25,0.43462637066841125,0.699999988079071
8,30,0.01,100,0.5,0.22154012322425842,0.9666666388511658
8,30,0.01,200,0.1,0.4024515450000763,0.7333333492279053
8,30,0.01,200,0.25,0.10396705567836761,0.9333333373069763
8,30,0.01,200,0.5,0.7550545334815979,0.7666666507720947
8,30,0.01,300,0.1,0.416900098323822,0.699999988079071
8,30,0.01,300,0.25,0.4723268151283264,0.6666666865348816
8,30,0.01,300,0.5,0.1441986858844757,0.9333333373069763
8,30,0.05,100,0.1,0.43371039628982544,0.699999988079071
8,30,0.05,100,0.25,0.19481304287910461,0.8999999761581421
8,30,0.05,100,0.5,0.21013090014457703,0.8999999761581421
8,30,0.05,200,0.1,0.14633670449256897,0.9333333373069763
8,30,0.05,200,0.25,0.1148240938782692,0.9333333373069763
8,30,0.05,200,0.5,0.10962366312742233,0.9333333373069763
8,30,0.05,300,0.1,0.144258514046669,0.8999999761581421
8,30,0.05,300,0.25,0.021658357232809067,1.0
8,30,0.05,300,0.5,0.10263502597808838,0.9333333373069763
8,30,0.1,100,0.1,0.23064827919006348,0.8999999761581421
8,30,0.1,100,0.25,0.21224817633628845,0.8999999761581421
8,30,0.1,100,0.5,0.36943086981773376,0.8666666746139526
8,30,0.1,200,0.1,0.1339516043663025,0.9333333373069763
8,30,0.1,200,0.25,nan,0.3333333432674408
8,30,0.1,200,0.5,0.17238456010818481,0.9333333373069763
8,30,0.1,300,0.1,0.2829292416572571,0.9333333373069763
8,30,0.1,300,0.25,0.12495695799589157,1.0
8,30,0.1,300,0.5,0.4944135546684265,0.8666666746139526
10,30,0.01,100,0.1,1.013059377670288,0.30000001192092896
10,30,0.01,100,0.25,0.4795302152633667,0.8333333134651184
10,30,0.01,100,0.5,0.40211212635040283,0.8333333134651184
10,30,0.01,200,0.1,0.3040660321712494,0.9666666388511658
10,30,0.01,200,0.25,0.2467300295829773,0.8999999761581421
10,30,0.01,200,0.5,0.35420921444892883,0.9666666388511658
10,30,0.01,300,0.1,0.10599091649055481,0.9666666388511658
10,30,0.01,300,0.25,0.15213826298713684,1.0
10,30,0.01,300,0.5,0.20154325664043427,0.9333333373069763
10,30,0.05,100,0.1,0.19972997903823853,0.9333333373069763
10,30,0.05,100,0.25,0.8583266139030457,0.6333333253860474
10,30,0.05,100,0.5,0.2864004671573639,0.8999999761581421
10,30,0.05,200,0.1,0.2846176326274872,0.8666666746139526
10,30,0.05,200,0.25,0.24573135375976562,0.8999999761581421
10,30,0.05,200,0.5,0.4569797217845917,0.8333333134651184
10,30,0.05,300,0.1,0.10919975489377975,0.9333333373069763
10,30,0.05,300,0.25,0.1293604075908661,0.9333333373069763
10,30,0.05,300,0.5,0.029872383922338486,1.0
10,30,0.1,100,0.1,0.46099549531936646,0.6666666865348816
10,30,0.1,100,0.25,0.5035021901130676,0.9666666388511658
10,30,0.1,100,0.5,0.5213903784751892,0.699999988079071
10,30,0.1,200,0.1,0.43309080600738525,0.9333333373069763
10,30,0.1,200,0.25,0.19057676196098328,0.9333333373069763
10,30,0.1,200,0.5,0.29178476333618164,0.8666666746139526
10,30,0.1,300,0.1,0.19644878804683685,0.8999999761581421
10,30,0.1,300,0.25,0.4632321894168854,0.6333333253860474
10,30,0.1,300,0.5,1.1053462028503418,0.30000001192092896
6,48,0.01,100,0.1,0.21322113275527954,0.9333333373069763
6,48,0.01,100,0.25,0.0966561809182167,0.9666666388511658
6,48,0.01,100,0.5,0.08728966861963272,0.9666666388511658
6,48,0.01,200,0.1,0.12163576483726501,0.9333333373069763
6,48,0.01,200,0.25,0.07860057801008224,1.0
6,48,0.01,200,0.5,0.05418600142002106,1.0
6,48,0.01,300,0.1,0.0752948448061943,0.9333333373069763
6,48,0.01,300,0.25,0.08817975223064423,0.9333333373069763
6,48,0.01,300,0.5,0.40175753831863403,0.8666666746139526
6,48,0.05,100,0.1,0.6748248338699341,0.6666666865348816
6,48,0.05,100,0.25,0.5283892154693604,0.7333333492279053
6,48,0.05,100,0.5,1.0703750848770142,0.5333333611488342
6,48,0.05,200,0.1,0.053896863013505936,1.0
6,48,0.05,200,0.25,0.09832651168107986,0.9666666388511658
6,48,0.05,200,0.5,0.1339349001646042,0.8999999761581421
6,48,0.05,300,0.1,0.10355851799249649,0.9333333373069763
6,48,0.05,300,0.25,0.018013903871178627,1.0
6,48,0.05,300,0.5,0.11608507484197617,0.9333333373069763
6,48,0.1,100,0.1,0.22327525913715363,0.9666666388511658
6,48,0.1,100,0.25,0.4674322009086609,0.699999988079071
6,48,0.1,100,0.5,0.3448095917701721,0.800000011920929
6,48,0.1,200,0.1,0.43032944202423096,0.699999988079071
6,48,0.1,200,0.25,0.4638729989528656,0.6333333253860474
6,48,0.1,200,0.5,0.042492207139730453,1.0
6,48,0.1,300,0.1,0.8833457827568054,0.699999988079071
6,48,0.1,300,0.25,0.1751546710729599,0.8999999761581421
6,48,0.1,300,0.5,0.08756912499666214,0.9333333373069763
8,48,0.01,100,0.1,0.6092115044593811,0.7666666507720947
8,48,0.01,100,0.25,0.2956596910953522,0.8666666746139526
8,48,0.01,100,0.5,0.13227693736553192,0.9333333373069763
8,48,0.01,200,0.1,0.337288498878479,0.8666666746139526
8,48,0.01,200,0.25,0.11383114010095596,0.9333333373069763
8,48,0.01,200,0.5,0.3039889633655548,0.8999999761581421
8,48,0.01,300,0.1,0.0758352279663086,0.9666666388511658
8,48,0.01,300,0.25,0.23808449506759644,0.8999999761581421
8,48,0.01,300,0.5,0.044306304305791855,1.0
8,48,0.05,100,0.1,0.18230454623699188,0.9666666388511658
8,48,0.05,100,0.25,0.12880907952785492,1.0
8,48,0.05,100,0.5,0.1288103312253952,0.9333333373069763
8,48,0.05,200,0.1,0.09233053028583527,0.9333333373069763
8,48,0.05,200,0.25,0.21756306290626526,0.8999999761581421
8,48,0.05,200,0.5,0.05729006975889206,1.0
8,48,0.05,300,0.1,0.24273806810379028,0.8999999761581421
8,48,0.05,300,0.25,0.054557833820581436,0.9666666388511658
8,48,0.05,300,0.5,0.19591926038265228,0.8999999761581421
8,48,0.1,100,0.1,0.5630478262901306,0.6666666865348816
8,48,0.1,100,0.25,0.2738869786262512,0.9333333373069763
8,48,0.1,100,0.5,0.19361266493797302,0.8999999761581421
8,48,0.1,200,0.1,0.3765641450881958,0.8666666746139526
8,48,0.1,200,0.25,0.4720807373523712,0.6333333253860474
8,48,0.1,200,0.5,0.35188183188438416,0.8666666746139526
8,48,0.1,300,0.1,0.2986263334751129,0.8999999761581421
8,48,0.1,300,0.25,0.4328645169734955,0.800000011920929
8,48,0.1,300,0.5,0.5257647037506104,0.7333333492279053
10,48,0.01,100,0.1,0.2968531548976898,0.8999999761581421
10,48,0.01,100,0.25,0.38349753618240356,0.8999999761581421
10,48,0.01,100,0.5,0.49222221970558167,0.6333333253860474
10,48,0.01,200,0.1,0.431645005941391,0.7333333492279053
10,48,0.01,200,0.25,0.15720799565315247,0.9333333373069763
10,48,0.01,200,0.5,0.09350476413965225,0.9333333373069763
10,48,0.01,300,0.1,0.35737451910972595,0.8333333134651184
10,48,0.01,300,0.25,0.44081830978393555,0.6333333253860474
10,48,0.01,300,0.5,0.07309798896312714,0.9333333373069763
10,48,0.05,100,0.1,0.7379909157752991,0.6666666865348816
10,48,0.05,100,0.25,0.18607227504253387,1.0
10,48,0.05,100,0.5,0.05831348896026611,1.0
10,48,0.05,200,0.1,0.1314578503370285,1.0
10,48,0.05,200,0.25,0.2715083062648773,0.8666666746139526
10,48,0.05,200,0.5,0.07678137719631195,1.0
10,48,0.05,300,0.1,0.04547898843884468,1.0
10,48,0.05,300,0.25,0.21235434710979462,0.8999999761581421
10,48,0.05,300,0.5,0.05958564206957817,0.9333333373069763
10,48,0.1,100,0.1,0.4265154302120209,0.6666666865348816
10,48,0.1,100,0.25,0.5223647356033325,0.699999988079071
10,48,0.1,100,0.5,0.2802858352661133,0.9666666388511658
10,48,0.1,200,0.1,0.3289510905742645,0.8333333134651184
10,48,0.1,200,0.25,0.4964403808116913,0.7666666507720947
10,48,0.1,200,0.5,0.4686085879802704,0.6333333253860474
10,48,0.1,300,0.1,1.105696439743042,0.30000001192092896
10,48,0.1,300,0.25,0.21754135191440582,0.9666666388511658
10,48,0.1,300,0.5,0.4681939482688904,0.6333333253860474
